Loyalty#,First Name,Last Name,Customer Name,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,Re_engaged_people,Days_with_us,Days_until_reengagement
901887,Emogene,Yockey,Emogene Yockey,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Urban,72354.0,Divorced,Nova,2021-06-02,2019-02-02,5783.18,Standard,True,1601,851
612742,Sidney,Blott,Sidney Blott,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Suburban,31320.0,Married,Nova,2016-01-13,2018-04-16,5785.22,Standard,False,824,
937250,Lorenza,Gilliand,Lorenza Gilliand,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Urban,31320.0,Married,Nova,2019-07-06,,5785.22,Standard,False,2298,
871445,Grant,Akiereisen,Grant Akiereisen,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,Bachelor,Rural,44784.0,Married,Nova,2018-12-07,,5786.49,Standard,False,2509,
681250,Azalee,Bleile,Azalee Bleile,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Rural,75845.0,Married,Nova,2019-10-09,,5789.35,Standard,False,2203,
418930,Angelita,Miser,Angelita Miser,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Urban,77221.0,Married,Nova,2020-03-13,,5789.85,Standard,False,2047,
412024,Jerrod,Gutkin,Jerrod Gutkin,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Urban,52443.0,Married,Nova,2020-01-09,,5790.46,Standard,False,2111,
905634,Julee,Lincoln,Julee Lincoln,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Urban,52443.0,Married,Nova,2017-07-08,2021-08-20,5790.46,Standard,False,1504,
299760,Etsuko,Trippi,Etsuko Trippi,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Bachelor,Suburban,84551.0,Divorced,Nova,2015-11-30,,5790.57,Standard,False,3612,
182534,Nancy,Sitra,Nancy Sitra,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,Bachelor,Rural,33799.0,Married,Nova,2015-11-11,,5791.01,Standard,False,3631,
996333,Daniel,Sebion,Daniel Sebion,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,Bachelor,Rural,80480.0,Married,Nova,2015-06-18,,5791.61,Standard,False,3777,
953448,Emery,Feiler,Emery Feiler,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Suburban,87382.0,Married,Nova,2021-03-22,,5792.67,2021 Promotion,False,1673,
617099,Vince,Boldin,Vince Boldin,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Bachelor,Rural,95733.0,Married,Nova,2017-01-08,,5793.16,Standard,False,3207,
274211,Daria,Stiern,Daria Stiern,Prince Edward Island,Charlottetown,46.238239,-63.131069,C1A 6E8,male,Bachelor,Urban,88370.0,Divorced,Nova,2018-11-17,,5794.1,Standard,False,2529,
318753,Charles,Shure,Charles Shure,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Rural,88370.0,Divorced,Nova,2020-10-02,,5794.1,Standard,False,1844,
618830,Hilda,Alderman,Hilda Alderman,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,Bachelor,Urban,69276.0,Married,Nova,2017-05-11,,5797.6,Standard,False,3084,
429894,Nakita,Holliway,Nakita Holliway,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,Bachelor,Urban,65538.0,Married,Nova,2019-03-24,,5799.06,Standard,False,2402,
253619,Evalyn,Arnitz,Evalyn Arnitz,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,male,College,Rural,0.0,Married,Nova,2019-12-28,,5800.19,Standard,False,2123,
147408,Jaquelyn,Breton,Jaquelyn Breton,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,62447.0,Single,Nova,2021-11-29,,5807.66,Standard,False,1421,
633631,Sheridan,Espericueta,Sheridan Espericueta,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,Bachelor,Suburban,43282.0,Divorced,Nova,2016-01-03,,5808.93,Standard,False,3578,
196892,Adrien,Tohonnie,Adrien Tohonnie,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,Bachelor,Suburban,26975.0,Married,Nova,2018-02-28,,5809.26,Standard,False,2791,
215869,Kortney,Myott,Kortney Myott,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Suburban,58643.0,Divorced,Nova,2018-08-17,,5812.0,Standard,False,2621,
241600,Jonathan,Antonio,Jonathan Antonio,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,College,Rural,0.0,Married,Nova,2015-06-15,,5815.05,Standard,False,3780,
665467,Freddie,Prange,Freddie Prange,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,Bachelor,Suburban,86824.0,Married,Nova,2017-11-10,,5817.83,Standard,False,2901,
494263,Jewell,Vactor,Jewell Vactor,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,Bachelor,Urban,61108.0,Married,Nova,2020-03-06,,5821.13,Standard,False,2054,
860017,Antonina,Vanguilder,Antonina Vanguilder,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Suburban,60087.0,Single,Nova,2015-08-22,,5821.79,Standard,False,3712,
275531,Hollis,Wiesler,Hollis Wiesler,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Bachelor,Urban,88359.0,Divorced,Nova,2020-12-13,,5823.16,Standard,False,1772,
753141,Armanda,Levingston,Armanda Levingston,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Suburban,88359.0,Divorced,Nova,2021-04-18,,5823.16,2021 Promotion,False,1646,
366467,Larissa,Sprinzl,Larissa Sprinzl,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Rural,40964.0,Married,Nova,2017-12-31,,5824.82,Standard,False,2850,
995868,Dorla,Gendler,Dorla Gendler,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,male,Bachelor,Urban,45794.0,Married,Nova,2021-10-06,,5827.48,Standard,False,1475,
278045,Sherly,Coatney,Sherly Coatney,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Suburban,31364.0,Married,Nova,2021-10-13,,5828.18,Standard,False,1468,
359816,Donette,Foston,Donette Foston,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Urban,31364.0,Married,Nova,2018-12-22,,5828.18,2021 Promotion,False,2494,
432255,Johnetta,Juarez,Johnetta Juarez,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Urban,83308.0,Married,Nova,2015-08-20,,5837.53,Standard,False,3714,
235716,Tanya,Iba,Tanya Iba,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,Bachelor,Urban,55419.0,Married,Nova,2019-05-17,,5838.13,Standard,False,2348,
208368,Avis,Helman,Avis Helman,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,male,Bachelor,Rural,81082.0,Married,Nova,2021-02-19,,5838.9,2021 Promotion,False,1704,
533638,Alysha,Buen,Alysha Buen,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Urban,81082.0,Married,Nova,2019-12-29,,5838.9,Standard,False,2122,
750152,Daina,Scheuerman,Daina Scheuerman,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Suburban,81082.0,Married,Nova,2016-08-20,,5838.9,Standard,False,3348,
972636,Lyndia,Balliew,Lyndia Balliew,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Rural,81082.0,Married,Nova,2020-01-23,,5838.9,Standard,False,2097,
938516,Mario,Cerasi,Mario Cerasi,British Columbia,Kelowna,49.887951,-119.49601,V09 2E9,male,College,Rural,0.0,Divorced,Nova,2018-07-02,,5841.53,Standard,False,2667,
997710,Sally,Tredwell,Sally Tredwell,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,College,Rural,0.0,Divorced,Nova,2016-01-13,2020-10-11,5841.53,Standard,False,1733,
625945,Leonel,Henig,Leonel Henig,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,Bachelor,Rural,85956.0,Married,Nova,2019-05-23,,5846.11,Standard,False,2342,
538760,Deloris,Simpler,Deloris Simpler,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,College,Urban,0.0,Single,Nova,2020-12-20,,5846.42,Standard,False,1765,
897835,Ellyn,Helo,Ellyn Helo,Alberta,Peace River,56.23418,-117.28938,T9O 2W2,female,High School or Below,Urban,23496.0,Married,Nova,2019-01-04,,5847.42,Standard,False,2481,
115505,Lillie,Parlin,Lillie Parlin,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,male,Bachelor,Suburban,94527.0,Married,Nova,2021-04-24,,5860.17,2021 Promotion,False,1640,
464970,Fallon,Lytle,Fallon Lytle,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Bachelor,Suburban,75121.0,Married,Nova,2020-08-11,,5862.8,Standard,False,1896,
529140,Melinda,Salvato,Melinda Salvato,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Rural,72032.0,Married,Nova,2019-02-05,,5864.38,Standard,False,2449,
638469,Valarie,Bigbee,Valarie Bigbee,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Suburban,26608.0,Married,Nova,2021-03-26,,5866.42,2021 Promotion,False,1669,
698242,Estell,Becnel,Estell Becnel,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Suburban,27880.0,Married,Nova,2015-05-22,,5867.13,Standard,False,3804,
250540,Kurtis,Rickels,Kurtis Rickels,Ontario,London,42.984924,-81.245277,M5B 3E4,female,Bachelor,Rural,33967.0,Divorced,Nova,2021-10-18,,5871.18,Standard,False,1463,
442014,Alexis,Roches,Alexis Roches,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Suburban,77156.0,Divorced,Nova,2019-06-01,,5872.96,Standard,False,2333,
859196,Rebecca,Giffin,Rebecca Giffin,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Urban,32848.0,Married,Nova,2021-12-27,,5876.05,Standard,False,1393,
444050,Leonor,Connely,Leonor Connely,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Suburban,97026.0,Married,Nova,2021-12-18,,5876.37,Standard,False,1402,
746385,Elliot,Rollie,Elliot Rollie,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,Bachelor,Suburban,97026.0,Married,Nova,2021-08-12,,5876.37,Standard,False,1530,
381395,Claude,Westrup,Claude Westrup,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Suburban,22061.0,Married,Nova,2019-12-19,,5878.2,Standard,False,2132,
740603,Lasandra,Vansteenburg,Lasandra Vansteenburg,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,Bachelor,Suburban,25398.0,Married,Nova,2020-07-10,,5878.45,Standard,False,1928,
464720,Dannette,Metheny,Dannette Metheny,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,female,College,Suburban,0.0,Single,Nova,2018-07-20,,5884.31,Standard,False,2649,
230337,Willa,Vidulich,Willa Vidulich,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,College,Urban,0.0,Single,Nova,2020-12-09,,5885.34,Standard,False,1776,
441356,Kirstie,Menapace,Kirstie Menapace,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Urban,0.0,Single,Nova,2020-06-20,,5885.34,Standard,False,1948,
971609,Nell,Kind,Nell Kind,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,female,Bachelor,Rural,62007.0,Married,Nova,2021-01-19,,5889.51,Standard,False,1735,
770727,Penelope,Cabana,Penelope Cabana,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Urban,76875.0,Married,Nova,2020-09-04,2021-05-04,5890.53,Standard,False,242,
651622,Barrett,Rajala,Barrett Rajala,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,Bachelor,Suburban,78352.0,Divorced,Nova,2018-12-04,,5895.11,Standard,False,2512,
750247,Mei,Dafonseca,Mei Dafonseca,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Rural,29227.0,Married,Nova,2018-04-24,2019-04-28,5897.56,Standard,False,369,
858294,Kimberli,Wahoske,Kimberli Wahoske,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Bachelor,Urban,39188.0,Divorced,Nova,2019-03-25,,5897.75,Standard,False,2401,
465197,Emmanuel,Newberg,Emmanuel Newberg,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,89953.0,Single,Nova,2015-08-07,,5904.85,Standard,False,3727,
105992,Adam,Pipkin,Adam Pipkin,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Suburban,59848.0,Married,Nova,2019-12-14,,5905.97,Standard,False,2137,
469404,Norman,Rear,Norman Rear,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,Bachelor,Suburban,87796.0,Single,Nova,2017-12-13,,5907.91,Standard,False,2868,
660457,Maryanna,Bottini,Maryanna Bottini,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Rural,86277.0,Divorced,Nova,2017-07-12,,5908.16,Standard,False,3022,
547764,Sharri,Fontenette,Sharri Fontenette,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,male,Bachelor,Suburban,72208.0,Married,Nova,2016-05-20,2017-07-22,5912.78,Standard,False,428,
333451,Assunta,Escort,Assunta Escort,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,male,Bachelor,Suburban,43676.0,Single,Nova,2018-10-04,,5913.31,Standard,False,2573,
823789,Lynsey,Rosado,Lynsey Rosado,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Rural,50217.0,Married,Nova,2017-09-15,,5914.95,Standard,False,2957,
704308,Luana,Buike,Luana Buike,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,female,College,Suburban,0.0,Single,Nova,2017-10-04,2018-06-04,5917.47,Standard,False,243,
722324,Domenic,Buffum,Domenic Buffum,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,Bachelor,Rural,36685.0,Married,Nova,2016-10-19,,5923.21,Standard,False,3288,
227234,Sabra,Juenger,Sabra Juenger,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Rural,78387.0,Married,Nova,2020-05-22,,5924.67,Standard,False,1977,
967738,Nicola,Miltz,Nicola Miltz,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Suburban,78387.0,Married,Nova,2015-10-17,,5924.67,Standard,False,3656,
266479,Virgina,Geng,Virgina Geng,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Master,Suburban,23091.0,Married,Nova,2020-11-20,,5926.73,Standard,False,1795,
301323,Carisa,Langlands,Carisa Langlands,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,female,Master,Urban,23091.0,Married,Nova,2021-04-03,,5926.73,2021 Promotion,False,1661,
775573,Julian,Winski,Julian Winski,Prince Edward Island,Charlottetown,46.238239,-63.131069,C1A 6E8,female,Master,Urban,23091.0,Married,Nova,2017-09-14,,5926.73,Standard,False,2958,
948747,Franklin,Manges,Franklin Manges,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,female,College,Rural,0.0,Married,Nova,2015-10-27,,5926.96,Standard,False,3646,
814490,Ardis,Boudin,Ardis Boudin,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,Bachelor,Urban,33561.0,Divorced,Nova,2020-09-25,,5927.39,Standard,False,1851,
130497,Marcellus,Bardach,Marcellus Bardach,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,Bachelor,Urban,40531.0,Married,Nova,2021-02-01,,5928.75,2021 Promotion,False,1722,
381459,Avis,Dively,Avis Dively,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,Bachelor,Urban,48278.0,Married,Nova,2015-10-16,,5932.56,Standard,False,3657,
871972,Lara,Kaleiwahea,Lara Kaleiwahea,Yukon,Whitehorse,60.721188,-135.05684,Y2K 6R0,female,Bachelor,Suburban,63833.0,Married,Nova,2016-02-14,,5935.82,Standard,False,3536,
176480,Dena,Wienecke,Dena Wienecke,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,College,Urban,0.0,Single,Nova,2020-07-29,,5936.01,Standard,False,1909,
838589,Ahmed,Pierro,Ahmed Pierro,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,Bachelor,Urban,42889.0,Married,Nova,2017-01-28,2020-05-19,5936.34,Standard,False,1207,
433752,Willa,Schueller,Willa Schueller,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Bachelor,Urban,62120.0,Married,Nova,2020-11-07,,5943.07,Standard,False,1808,
709566,Refugia,Mahaley,Refugia Mahaley,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,Bachelor,Suburban,67760.0,Married,Nova,2016-06-03,,5947.22,Standard,False,3426,
916003,Crystal,Raisch,Crystal Raisch,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Rural,67760.0,Married,Nova,2021-06-23,,5947.22,Standard,False,1580,
216109,Stephine,Olshefski,Stephine Olshefski,Ontario,Ottawa,45.421532,-75.697189,K1G 4Z0,female,Bachelor,Urban,88122.0,Married,Nova,2016-04-05,,5948.99,Standard,False,3485,
113529,Altagracia,Tefera,Altagracia Tefera,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,male,Bachelor,Suburban,61006.0,Married,Nova,2021-06-28,,5953.21,Standard,False,1575,
445146,Lieselotte,Andina,Lieselotte Andina,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,Bachelor,Rural,20283.0,Divorced,Nova,2021-07-21,,5953.35,Standard,False,1552,
132563,Lucila,Knockaert,Lucila Knockaert,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,male,College,Suburban,0.0,Single,Nova,2021-04-07,,5955.54,2021 Promotion,False,1657,
528160,Dinah,Mallow,Dinah Mallow,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,Bachelor,Rural,87020.0,Married,Nova,2019-11-26,,5963.17,Standard,False,2155,
497201,Nicky,Christie,Nicky Christie,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,female,Bachelor,Suburban,98078.0,Married,Nova,2018-02-09,,5964.35,Standard,False,2810,
518582,In,Bakerville,In Bakerville,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,Bachelor,Urban,90972.0,Married,Nova,2018-09-20,,5968.12,Standard,False,2587,
708566,Georgetta,Harralson,Georgetta Harralson,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,female,High School or Below,Rural,25125.0,Single,Nova,2018-12-25,,5970.82,Standard,False,2491,
834063,Duane,Mahe,Duane Mahe,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,High School or Below,Urban,25125.0,Single,Nova,2020-02-05,2020-10-05,5970.82,Standard,False,243,
168349,Petronila,Ragland,Petronila Ragland,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,female,Bachelor,Rural,52018.0,Divorced,Nova,2017-07-20,,5971.31,Standard,False,3014,
709844,Wallace,Philipose,Wallace Philipose,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,Bachelor,Urban,41611.0,Married,Nova,2017-02-09,2017-10-09,5973.98,Standard,False,242,
128749,Leon,Ghrist,Leon Ghrist,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,Bachelor,Suburban,25320.0,Married,Nova,2021-09-14,,5977.41,Standard,False,1497,
121068,Salina,Demro,Salina Demro,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Rural,57693.0,Divorced,Nova,2021-12-09,,5979.72,Standard,False,1411,
399101,Wally,Sodergren,Wally Sodergren,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Urban,57693.0,Divorced,Nova,2018-03-07,2020-06-16,5979.72,Standard,False,832,
735266,Loretta,Laborde,Loretta Laborde,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Bachelor,Urban,57693.0,Divorced,Nova,2018-12-24,,5979.72,Standard,False,2492,
943460,Freda,Reven,Freda Reven,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,Bachelor,Rural,57693.0,Divorced,Nova,2018-06-12,,5979.72,Standard,False,2687,
932973,Virgil,Helom,Virgil Helom,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,female,Bachelor,Urban,22946.0,Married,Nova,2018-11-12,,5980.85,Standard,False,2534,
185509,Mary,Rox,Mary Rox,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,Bachelor,Urban,66839.0,Single,Nova,2018-08-13,,5989.77,Standard,False,2625,
255108,Hanh,Szuch,Hanh Szuch,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Suburban,66839.0,Single,Nova,2016-12-23,,5989.77,Standard,False,3223,
395384,Linwood,Tarufelli,Linwood Tarufelli,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Suburban,66839.0,Single,Nova,2020-05-17,,5989.77,Standard,False,1982,
650721,Ginette,Baton,Ginette Baton,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Rural,66839.0,Single,Nova,2020-09-08,,5989.77,Standard,False,1868,
686728,Angelia,Goynes,Angelia Goynes,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,male,Bachelor,Rural,66839.0,Single,Nova,2021-03-14,,5989.77,2021 Promotion,False,1681,
859343,Morton,Lugar,Morton Lugar,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Suburban,66839.0,Single,Nova,2019-12-14,2020-08-14,5989.77,Standard,False,244,
948117,Regena,Plues,Regena Plues,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Rural,66839.0,Single,Nova,2018-03-03,,5989.77,Standard,False,2788,
595028,Dollie,Shuecraft,Dollie Shuecraft,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Suburban,74284.0,Married,Nova,2018-08-06,,5994.26,Standard,False,2632,
855510,Rosario,Zuehl,Rosario Zuehl,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,High School or Below,Suburban,28804.0,Married,Nova,2016-11-16,2017-07-16,5995.41,Standard,False,242,
963016,Monica,Degraffenried,Monica Degraffenried,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,female,Doctor,Urban,26303.0,Divorced,Nova,2015-10-21,,5999.38,Standard,False,3652,
129914,Shu,Mccomb,Shu Mccomb,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,High School or Below,Suburban,23749.0,Married,Nova,2018-07-03,,6005.03,Standard,False,2666,
400486,Monika,Isaak,Monika Isaak,British Columbia,Kelowna,49.887951,-119.49601,V09 2E9,male,Bachelor,Urban,26876.0,Single,Nova,2018-06-13,,6005.21,Standard,False,2686,
878653,Carlena,Drybread,Carlena Drybread,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,Bachelor,Suburban,26876.0,Single,Nova,2018-10-29,,6005.21,Standard,False,2548,
323154,Bessie,Lautman,Bessie Lautman,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Master,Urban,13528.0,Single,Nova,2019-03-01,,6005.85,Standard,False,2425,
466795,Kyla,Weathers,Kyla Weathers,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Master,Suburban,13528.0,Single,Nova,2016-12-01,,6005.85,Standard,False,3245,
657730,Fletcher,Otool,Fletcher Otool,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,Master,Rural,13528.0,Single,Nova,2016-11-22,2020-10-21,6005.85,Standard,False,1429,
683288,Glennis,Branes,Glennis Branes,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,Master,Suburban,13528.0,Single,Nova,2017-12-12,2021-02-04,6005.85,Standard,False,1150,
686220,Jenee,Trentham,Jenee Trentham,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Master,Suburban,13528.0,Single,Nova,2015-11-17,,6005.85,Standard,False,3625,
831442,Marylouise,Ximenez,Marylouise Ximenez,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,Master,Suburban,13528.0,Single,Nova,2017-07-06,,6005.85,Standard,False,3028,
582166,Ka,Riveron,Ka Riveron,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Bachelor,Urban,39482.0,Divorced,Nova,2018-04-30,2018-09-07,6006.44,Standard,False,130,
424585,Duane,Pilger,Duane Pilger,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,College,Rural,0.0,Married,Nova,2017-03-13,2020-02-12,6006.96,Standard,False,1066,
469075,Ali,Vigliotti,Ali Vigliotti,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Urban,0.0,Married,Nova,2016-07-29,,6006.96,Standard,False,3370,
723715,Gertha,Rawlins,Gertha Rawlins,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,Bachelor,Urban,43543.0,Married,Nova,2021-07-13,,6008.18,Standard,False,1560,
